t,date,id,s,count,P_hat_tj,exp_P_hat_tj,exp_P_hat_tj_minus1,k,M,kM,C,qhat,sigmahat,Vn,plim_Vn,A_n,B_n,L_t_j,Chi_t_j,sign_level,betastar,criticalvalue,Jump_indicator,hour,n_obs_sample,weekday,AJL_Jump_indicator
2019-07-25T13:04:56Z,2019-07-25,,ethusd,28326,5.39700633958371,220.744591713246,222.261917545409,5,5.45771963379469,27.2885981689734,0.0526315789473684,0.000501073804399195,8.52217317419977e-08,3.50560097571459e-06,5.02149914923578e-07,3.48801718896511,0.256734733431645,-0.00685015562424596,-8.54721854206234,5.0709939148073e-07,14.4945585606004,7.20927381723022,-1,13,1972,Thursday,1
2019-07-25T13:05:22Z,2019-07-25,,xrpusd,18314,-1.15363065978276,0.315489253375345,0.31764132603668,5,4.4558880452279,22.2794402261395,0.0555555555555556,0.000603761386687399,1.08500662405015e-07,2.3842008357983e-06,7.29055624133604e-07,3.4041304400084,0.262170630336548,-0.00679822147160603,-9.29375086364997,6.9204152249135e-07,14.1836195334491,7.12265891354652,-1,13,1445,Thursday,1
2019-07-25T16:11:36Z,2019-07-25,,btcusd,41456,9.20822505506612,9978.86918796061,10028.2079675312,5,6.02119985097899,30.1059992548949,0.0526315789473684,0.00058376559981782,1.13186866645288e-07,2.77234252209493e-06,6.81564551084978e-07,3.5140832994726,0.255091018602877,-0.00493214268182385,-7.26864920643036,4.59770114942529e-07,14.5925389925383,7.2365089350814,-1,16,2175,Thursday,1
2019-07-25T19:53:36Z,2019-07-25,,btcusd,52867,9.19568433522096,9854.50840183612,9913.31858318388,5,6.02119985097899,30.1059992548949,0.0526315789473684,0.00058376559981782,1.13186866645288e-07,2.77234252209493e-06,6.81564551084978e-07,3.5140832994726,0.255091018602877,-0.00595010821379916,-8.76885608070303,4.59770114942529e-07,14.5925389925383,7.2365089350814,-1,19,2175,Thursday,1
2019-07-27T00:12:39Z,2019-07-27,,btcusd,517,9.20989607973504,9995.55806442042,9837.1763459999,41,2.10085226679878,86.1349429387501,0.0555555555555556,0.00124473986101933,8.79361656193566e-07,8.41658871077052e-06,3.09875464481195e-06,3.19359514223791,0.276879954730211,0.0159720875760243,7.97978861439307,1.46627565982405e-06,13.4327842037185,6.91286382446419,1,0,682,Saturday,1
2019-07-27T10:23:54Z,2019-07-27,,ethusd,19924,5.36363314190395,213.499212023184,217.008515841057,5,5.53440418018323,27.6720209009162,0.0555555555555556,0.000726597899611296,1.77560863858025e-07,4.77370384334713e-06,1.05588901550396e-06,3.46283534925878,0.258342818633399,-0.0163034543736789,-17.5544542661451,5.57103064066852e-07,14.400515301448,7.18310506200824,-1,10,1795,Saturday,1
2019-07-27T10:34:34Z,2019-07-27,,ethusd,20256,5.33773709397698,208.041399088705,209.518229035026,5,5.53440418018323,27.6720209009162,0.0555555555555556,0.000726597899611296,1.77560863858025e-07,4.77370384334713e-06,1.05588901550396e-06,3.46283534925878,0.258342818633399,-0.00707365370024515,-7.61643069802277,5.57103064066852e-07,14.400515301448,7.18310506200824,-1,10,1795,Saturday,1
2019-07-27T10:25:56Z,2019-07-27,,xrpusd,10609,-1.1682881519307,0.310898697327602,0.315553749383524,21,2.15881769196949,45.3351715313594,0.0555555555555556,0.00100028311872393,3.89723236225843e-07,4.33770393554086e-06,2.00113263552066e-06,3.20151531831578,0.276296848418112,-0.0148619029666111,-10.4846141528262,1.4265335235378e-06,13.4602624527552,6.92054341289269,-1,10,701,Saturday,1
2019-07-27T10:26:25Z,2019-07-27,,btcusd,23515,9.17629764475954,9665.30206609705,10003.6463146295,41,2.10085226679878,86.1349429387501,0.0555555555555556,0.00124473986101933,8.79361656193566e-07,8.41658871077052e-06,3.09875464481195e-06,3.19359514223791,0.276879954730211,-0.0344072922176988,-17.1901711272254,1.46627565982405e-06,13.4327842037185,6.91286382446419,-1,10,682,Saturday,1
2019-07-27T12:25:53Z,2019-07-27,,ethusd,24573,5.31964926423446,204.312209825384,205.69960049392,5,5.53440418018323,27.6720209009162,0.0555555555555556,0.000726597899611296,1.77560863858025e-07,4.77370384334713e-06,1.05588901550396e-06,3.46283534925878,0.258342818633399,-0.00676759024424722,-7.28688232025517,5.57103064066852e-07,14.400515301448,7.18310506200824,-1,12,1795,Saturday,1
2019-07-28T22:53:38Z,2019-07-28,,xrpusd,24658,-1.17198975847289,0.30975,0.306,25,1.81642030269687,45.4105075674217,0.0555555555555556,0.00110488954575794,3.87361083897851e-07,5.43160327038069e-06,2.44156181695911e-06,3.15153683287907,0.280018091793041,0.0121804185568712,7.0437894450837,1.69491525423729e-06,13.2878769684116,6.87238278555438,1,22,590,Sunday,1
2019-07-29T09:41:05Z,2019-07-29,,ethusd,19349,5.33634130718653,207.751220213023,210.164417064355,32,2.10672058065095,67.4150585808304,0.0555555555555556,0.00094945841409481,1.6619021612712e-07,3.98540828523511e-06,1.80294256024769e-06,3.19443999497843,0.276817637075316,-0.0115488555962404,-8.39664921969195,1.46198830409357e-06,13.4357124656155,6.91368217213349,-1,9,684,Monday,1
2019-07-29T16:06:32Z,2019-07-29,,ethusd,31483,5.35243088811774,211.120885845053,208.592381332589,32,2.10672058065095,67.4150585808304,0.0555555555555556,0.00094945841409481,1.6619021612712e-07,3.98540828523511e-06,1.80294256024769e-06,3.19443999497843,0.276817637075316,0.0120488690723661,8.7601863450079,1.46198830409357e-06,13.4357124656155,6.91368217213349,1,16,684,Monday,1
2019-07-30T02:54:43Z,2019-07-30,,ethusd,5541,5.32330258678646,205.059993344678,207.222451908376,5,5.27682436189233,26.3841218094617,0.0526315789473684,0.00042886156287762,2.03151445729564e-08,1.97941576744714e-06,3.67844480228432e-07,3.4790608972751,0.25730438571416,-0.0104902763596604,-17.1279243595751,5.24383848977452e-07,14.4610416223287,7.19995032869529,-1,2,1907,Tuesday,1
2019-07-30T15:16:35Z,2019-07-30,,ethusd,33113,5.36474441838372,213.73660055367,212.480567049755,5,5.27682436189233,26.3841218094617,0.0526315789473684,0.00042886156287762,2.03151445729564e-08,1.97941576744714e-06,3.67844480228432e-07,3.4790608972751,0.25730438571416,0.0058938833785982,9.6231963040538,5.24383848977452e-07,14.4610416223287,7.19995032869529,1,15,1907,Tuesday,1
2019-07-30T15:19:02Z,2019-07-30,,btcusd,41791,9.17988116449147,9700,9579.99,50,1.98528537613396,99.264268806698,0.0555555555555556,0.0007265032375198,4.93674234926395e-08,2.95285085112631e-06,1.05561390825852e-06,3.17746391252479,0.278075221493942,0.0124493373684498,10.2079128197589,1.55038759689923e-06,13.3770048206087,6.89727749094108,1,15,645,Tuesday,1
2019-07-31T12:23:29Z,2019-07-31,,ethusd,25356,5.37108899181562,215.096979058284,213.549999765863,16,2.89712819884692,46.3540511815508,0.0526315789473684,0.000561009836489623,4.5199333086947e-08,2.05056536628673e-06,6.2946407328e-07,3.31550496331411,0.268168252691218,0.00721799562454883,8.57953325895356,9.55109837631328e-07,13.8614390122637,7.03270284301875,1,12,1047,Wednesday,1
2019-08-01T01:33:13Z,2019-08-01,,ethusd,3253,5.35422499848633,211.5,215.24,38,1.99071920746321,75.6473298836021,0.0555555555555556,0.000662008757487925,3.68946695007794e-08,3.18637394741764e-06,8.76511189984214e-07,3.17836115951875,0.278008467854537,-0.0175286861348862,-13.8549829869928,1.54559505409583e-06,13.3801008007125,6.89814248286411,-1,1,647,Thursday,1
2019-08-03T02:20:06Z,2019-08-03,,ethusd,5077,5.40736968914147,223.044140010841,221.149579867005,5,5.20706956043437,26.0353478021719,0.0526315789473684,0.00039187022092608,1.08467932404091e-07,1.2946523494149e-06,3.07124540119037e-07,3.47538670918335,0.257538805251039,0.00853038459377764,17.1075855183031,5.31632110579479e-07,14.4473138425105,7.19613065527029,1,2,1881,Saturday,1
2019-08-03T15:51:51Z,2019-08-03,,ethusd,32415,5.39451403029008,220.195112935762,220.993391306536,5,5.20706956043437,26.0353478021719,0.0526315789473684,0.00039187022092608,1.08467932404091e-07,1.2946523494149e-06,3.07124540119037e-07,3.47538670918335,0.257538805251039,-0.00361876719021836,-7.25739484508683,5.31632110579479e-07,14.4473138425105,7.19613065527029,-1,15,1881,Saturday,1
2019-08-06T10:33:41Z,2019-08-06,,ethusd,22810,5.45013976470053,232.79069955649,236.160478179238,23,2.63054235594483,60.502474186731,0.0555555555555556,0.000768204898020765,1.16300473501662e-07,4.89851630259313e-06,1.18027753071402e-06,3.25791821268769,0.272214196634943,-0.0143718015199896,-10.5317752216802,1.17096018735363e-06,13.6576858872773,6.97573420438529,-1,10,854,Tuesday,1
2019-08-06T10:34:03Z,2019-08-06,,btcusd,27490,9.38898649634804,11955.9757645455,12217.1340113383,49,2.02530290372869,99.2398422827057,0.0555555555555556,0.00116115072380256,0.00358502864845778,6.53129105937649e-06,2.7229873368367e-06,3.18324304170539,0.277645824771846,-0.021608176246767,-12.0327138034158,1.51975683890578e-06,13.3969594504125,6.90285289775013,-1,10,658,Tuesday,1
2019-08-07T15:04:47Z,2019-08-07,,btcusd,40915,9.37956313640803,11843.8394815652,12047.6908091402,5,6.28490254498827,31.4245127249413,0.0555555555555556,0.000623914459576648,1.20687981121829e-06,6.0898221566418e-06,7.78538508734675e-07,3.49679438702201,0.256178900839171,-0.0170651500503585,-17.3363266054777,4.90677134445535e-07,14.5274792473575,7.21842805257391,-1,15,2038,Wednesday,1
2019-08-07T15:05:46Z,2019-08-07,,ethusd,32133,5.42452810273041,226.904245553053,228.822988355628,24,2.51661147842358,60.398675482166,0.0555555555555556,0.00072650401351845,5.35835130283089e-08,3.36435657809909e-06,1.05561616332274e-06,3.24533960453394,0.273114211049831,-0.00842062531038934,-7.28285092148587,1.22399020807834e-06,13.6133937618479,6.96335090151173,-1,15,817,Wednesday,1
2019-08-07T20:39:40Z,2019-08-07,,btcusd,54805,9.37022215064997,11733.7214518065,11860.6156945376,5,6.28490254498827,31.4245127249413,0.0555555555555556,0.000623914459576648,1.20687981121829e-06,6.0898221566418e-06,7.78538508734675e-07,3.49679438702201,0.256178900839171,-0.010756434090343,-10.9273609637299,4.90677134445535e-07,14.5274792473575,7.21842805257391,-1,20,2038,Wednesday,1
2019-08-08T16:01:49Z,2019-08-08,,ethusd,30572,5.39349455086561,219.970742938486,221.746954805693,5,5.2891689935164,26.445844967582,0.0555555555555556,0.000775500453613615,2.77453637891772e-07,2.72012829813097e-06,1.20280190726824e-06,3.45056878029318,0.259133429371848,-0.0080423376737242,-11.2145365644116,5.83090379008746e-07,14.3549233470853,7.17040929559341,-1,16,1715,Thursday,1
2019-08-09T09:15:40Z,2019-08-09,,ethusd,15971,5.35659077913379,212.000954948048,213.587194427427,5,5.24492700228128,26.2246350114064,0.0555555555555556,0.00068039934085054,2.8094291429274e-07,3.28414467844375e-06,9.25886526222104e-07,3.44835933820168,0.259276345400059,-0.00745437497264412,-9.42041029788106,5.87889476778366e-07,14.3467265774536,7.16812617365775,-1,9,1701,Friday,1
2019-08-10T11:29:10Z,2019-08-10,,ethusd,22766,5.32344881089899,205.089980252571,209.629403710453,32,2.13003216807565,68.1610293784207,0.0555555555555556,0.000885862122552419,1.05143512085204e-05,4.88867468550382e-06,1.56950362781854e-06,3.19779293238528,0.276570595304056,-0.0218924165870105,-14.4507775476723,1.44508670520231e-06,13.4473405120663,6.91693190306382,-1,11,692,Saturday,1
2019-08-10T11:30:22Z,2019-08-10,,xrpusd,14663,-1.23071538856276,0.292083549690838,0.296893568808757,22,2.03821514753824,44.8407332458412,0.0555555555555556,0.00130992610788449,6.46823679150446e-05,4.75714816223084e-06,3.43182142489474e-06,3.18499644384119,0.277515806697183,-0.0163338299798521,-10.6915261910897,1.51057401812689e-06,13.403020079654,6.90454637342491,-1,11,662,Saturday,1
2019-08-11T09:15:19Z,2019-08-11,,ethusd,17271,5.33385040858909,207.234376959278,208.188485938779,5,4.94148586444163,24.7074293222082,0.0526315789473684,0.000473247423702046,6.53808299256729e-08,2.00028293768564e-06,4.47926248089142e-07,3.46133433276581,0.258439305021051,-0.00459344317481047,-7.21973756781893,5.60224089635854e-07,14.3949286930156,7.18154970001635,-1,9,1785,Sunday,1
2019-08-14T16:27:16Z,2019-08-14,,ethusd,31462,5.28697705311465,197.744749108541,202.888250029419,34,2.05630616925797,69.914409754771,0.0555555555555556,0.00136774545322866,1.66151455932611e-06,1.13722665205778e-05,3.74145525533566e-06,3.18760520023025,0.277322587571654,-0.0256782818846162,-10.9190872591721,1.49700598802395e-06,13.412042703991,6.90706758752256,-1,16,668,Wednesday,1
2019-08-14T17:05:47Z,2019-08-14,,ethusd,32930,5.2315053976185,187.074212724968,193.853145342309,34,2.05630616925797,69.914409754771,0.0555555555555556,0.00136774545322866,1.66151455932611e-06,1.13722665205778e-05,3.74145525533566e-06,3.18760520023025,0.277322587571654,-0.0355954920170971,-15.1361483262126,1.49700598802395e-06,13.412042703991,6.90706758752256,-1,17,668,Wednesday,1
2019-08-14T17:15:08Z,2019-08-14,,xrpusd,18878,-1.35487321644515,0.25798,0.28383,41,1.73092280301578,70.9678349236469,0.0625,0.00334415634422793,0.000907066206877113,4.84341558718651e-05,2.23689059371539e-05,3.06821307144494,0.28645018570076,-0.0954934048474727,-18.0524587222696,2.24719101123595e-06,13.0058284375353,6.79373504256915,-1,17,445,Wednesday,1
2019-08-15T04:33:37Z,2019-08-15,,xrpusd,5272,-1.35695073572231,0.257444597923514,0.253197156382136,22,2.49609069346448,54.9139952562186,0.0625,0.00194924404441492,2.5159356319831e-05,1.26134710151995e-05,7.59910633779385e-06,3.17566036333478,0.278209499452041,0.0166360837711292,7.40054957664976,1.5600624024961e-06,13.3707839558791,6.89553947498128,1,4,641,Thursday,1
2019-08-15T06:23:33Z,2019-08-15,,ethusd,8641,5.17699682493843,177.149998871013,179.842653227759,30,2.19848432637882,65.9545297913646,0.0555555555555556,0.00143107321556904,2.869995147744e-06,1.00336636565023e-05,4.09594111358651e-06,3.20680199342862,0.275908991810931,-0.0150854949263053,-7.06141085155408,1.40056022408964e-06,13.4786375410127,6.92567928835439,-1,6,714,Thursday,1
2019-08-16T08:25:53Z,2019-08-16,,ethusd,19924,5.19795951324408,180.902735381149,182.27447736419,5,5.38465039104629,26.9232519552315,0.0526315789473684,0.000506707048007871,2.42606859107871e-07,4.8800504588207e-06,5.13504065110396e-07,3.48447304870894,0.256959853247123,-0.007554155151416,-7.93510174393153,5.1413881748072e-07,14.4807722778887,7.20545016814023,-1,8,1945,Friday,1
2019-08-16T08:28:58Z,2019-08-16,,ethusd,20031,5.21327250406376,183.69421571657,180.575186607738,5,5.38465039104629,26.9232519552315,0.0526315789473684,0.000506707048007871,2.42606859107871e-07,4.8800504588207e-06,5.13504065110396e-07,3.48447304870894,0.256959853247123,0.0171252667188995,17.9888724923739,5.1413881748072e-07,14.4807722778887,7.20545016814023,1,8,1945,Friday,1
2019-08-17T05:46:30Z,2019-08-17,,xrpusd,6655,-1.3269749394658,0.265278532360872,0.263004721074419,5,4.30689943184762,21.5344971592381,0.0555555555555556,0.000688320877182636,2.03456694029528e-07,3.36130774481099e-06,9.4757126001612e-07,3.39490625944676,0.262782375256797,0.00860835664638526,9.74425137396038,7.15819613457409e-07,14.1498372803079,7.11323410946324,1,5,1397,Saturday,1
2019-08-17T17:18:10Z,2019-08-17,,btcusd,47755,9.22685909862604,10166.5591516714,10235.9423795386,5,6.13016699351829,30.6508349675914,0.0526315789473684,0.000471054355726493,3.96334096549019e-07,2.87767326303426e-06,4.43784412387887e-07,3.51891257401841,0.254788782367369,-0.00680146944070259,-9.92700322449986,4.51467268623025e-07,14.610762735846,7.24157102094315,-1,17,2215,Saturday,1
2019-08-18T10:04:19Z,2019-08-18,,xrpusd,12302,-1.28156355611315,0.277602913215294,0.275000147308566,5,4.31620546656778,21.5810273328389,0.0555555555555556,0.000837065869123764,2.94598495729361e-07,5.70663483010099e-06,1.40135853868242e-06,3.39549264892566,0.262743401474199,0.00942008953504758,8.19249234953577,7.14285714285714e-07,14.1519824375026,7.11383265215822,1,10,1400,Sunday,1
2019-08-18T10:12:56Z,2019-08-18,,btcusd,27628,9.23722219065725,10272.4639425578,10222.1046083958,5,5.8970859980755,29.4854299903775,0.0526315789473684,0.000479915677665855,5.0119645471108e-08,2.15144373566525e-06,4.60638115343592e-07,3.50853579984353,0.25543908539569,0.00491441772888912,8.13627845057032,4.69483568075117e-07,14.5716323030571,7.23070022805874,1,10,2130,Sunday,1
2019-08-18T12:02:12Z,2019-08-18,,ethusd,22041,5.25829441108318,192.153476807452,190.153494314462,30,2.11111111111111,63.3333333333333,0.0555555555555556,0.000777228962629253,1.5416724730526e-07,3.08004988918554e-06,1.20816972074839e-06,3.19528218420952,0.276755543777084,0.010462800256871,8.66212815170636,1.45772594752187e-06,13.4386321778549,6.91449814021198,1,12,686,Sunday,1
2019-08-19T19:38:02Z,2019-08-19,,ethusd,38447,5.28659573055728,197.669358950003,198.840994805614,8,4.07614504756068,32.6091603804854,0.0526315789473684,0.00049215307458935,3.9637691881732e-08,2.28293385798612e-06,4.84429297658403e-07,3.40936090487788,0.261825005859257,-0.00590975370241598,-7.89673441069421,6.78886625933469e-07,14.2028113560278,7.12801207138778,-1,19,1473,Monday,1
2019-08-20T03:31:46Z,2019-08-20,,ethusd,7496,5.29339752912492,199.018449030825,199.948192875273,5,5.27866137652131,26.3933068826066,0.0526315789473684,0.000378431882405371,7.60748614784765e-09,1.67943878525988e-06,2.86421379241851e-07,3.4790608972751,0.25730438571416,-0.00466076824395589,-8.2629917753659,5.24383848977452e-07,14.4610416223287,7.19995032869529,-1,3,1907,Tuesday,1
2019-08-21T03:34:56Z,2019-08-21,,btcusd,10174,9.24858643037969,10389.8685287477,10517.7419416659,5,6.22247023315252,31.1123511657626,0.0555555555555556,0.000712724356668225,3.39704378969849e-07,4.36280067714757e-06,1.01595201741372e-06,3.49416705812086,0.256345030220916,-0.0122323885442786,-14.608647009303,4.95540138751239e-07,14.5176172322274,7.21568608625188,-1,3,2018,Wednesday,1
2019-08-22T00:00:30Z,2019-08-22,,ethusd,25,5.24239106395111,189.121764447407,187.848511686733,4,6.13107068144146,24.5242827257658,0.0526315789473684,0.000392343284332466,2.9066561945502e-08,3.53260168918454e-06,3.07866505523133e-07,3.51891257401841,0.254788782367369,0.00675521484389474,8.89938491558524,4.51467268623025e-07,14.610762735846,7.24157102094315,1,0,2215,Thursday,1
2019-08-22T12:09:21Z,2019-08-22,,xrpusd,15615,-1.31236952547534,0.269181467762118,0.267303655975276,5,4.28390015686834,21.4195007843417,0.0526315789473684,0.000594898742595981,8.43505837073317e-08,3.16615833646669e-06,7.07809027897697e-07,3.42286296864805,0.260936981372536,0.0070004530320551,8.14290750099867,6.45994832041344e-07,14.2524740100878,7.14186051393088,1,12,1548,Thursday,1
2019-08-23T13:40:33Z,2019-08-23,,btcusd,32699,9.24604904050303,10363.5388000432,10227.9062932743,41,2.03972886118731,83.6288833086799,0.0555555555555556,0.000906608840162703,2.71713397539687e-07,2.8505984291433e-06,1.64387917827423e-06,3.18543300611042,0.277483453702662,0.0131738659178176,11.14375200566,1.50829562594268e-06,13.4045295150138,6.90496815119573,1,13,663,Friday,1
2019-08-23T14:05:05Z,2019-08-23,,ethusd,27906,5.27784275597343,195.946714206229,194.330578647508,5,5.30519195961796,26.5259597980898,0.0555555555555556,0.000626839256312098,9.97244446872829e-08,2.94039383500035e-06,7.85854906528271e-07,3.45150978808831,0.25907260861541,0.00828203344721779,11.1246096162563,5.81395348837209e-07,14.3578345580454,7.17123144110961,1,14,1720,Friday,1
2019-08-24T08:23:15Z,2019-08-24,,btcusd,18665,9.22508140928598,10148.502222403,10220.2759842792,17,3.43097725703211,58.3266133695459,0.0555555555555556,0.000629290042357627,1.0207405179934e-07,2.5994764627752e-06,7.92011914842366e-07,3.33226566395192,0.267013115304717,-0.00704745843970223,-8.0965219637305,8.98472596585804e-07,13.9225691810673,7.04977423403414,-1,8,1113,Saturday,1
2019-08-24T09:19:24Z,2019-08-24,,btcusd,21115,9.2092773688268,9989.37561638326,10080.7868116186,17,3.43097725703211,58.3266133695459,0.0555555555555556,0.000629290042357627,1.0207405179934e-07,2.5994764627752e-06,7.92011914842366e-07,3.33226566395192,0.267013115304717,-0.00910922646048817,-10.4651985876846,8.98472596585804e-07,13.9225691810673,7.04977423403414,-1,9,1113,Saturday,1
2019-08-24T09:20:55Z,2019-08-24,,ethusd,16848,5.23056275840512,186.897952324277,188.079813242679,5,5.16004251737943,25.8002125868972,0.0526315789473684,0.00046938780761953,5.26814706081797e-08,2.09249411015347e-06,4.40649827888864e-07,3.47295490421362,0.25769419241494,-0.00630365285873147,-9.89889702706833,5.36480686695279e-07,14.4382350060669,7.19360421399914,-1,9,1864,Saturday,1
2019-08-24T22:50:26Z,2019-08-24,,ethusd,45641,5.24497477712605,189.611032634029,188.676581370548,5,5.16004251737943,25.8002125868972,0.0526315789473684,0.00046938780761953,5.26814706081797e-08,2.09249411015347e-06,4.40649827888864e-07,3.47295490421362,0.25769419241494,0.00494043753775575,7.75818141495004,5.36480686695279e-07,14.4382350060669,7.19360421399914,1,22,1864,Saturday,1
2019-08-24T22:51:14Z,2019-08-24,,btcusd,61768,9.22347664518757,10132.229330952,10066.1550714743,17,3.43097725703211,58.3266133695459,0.0555555555555556,0.000629290042357627,1.0207405179934e-07,2.5994764627752e-06,7.92011914842366e-07,3.33226566395192,0.267013115304717,0.00654255249860469,7.51645723873909,8.98472596585804e-07,13.9225691810673,7.04977423403414,1,22,1113,Saturday,1
2019-08-25T14:27:10Z,2019-08-25,,ethusd,26196,5.23750990118287,188.2008796548,189.651634055105,5,5.05701564187971,25.2850782093986,0.0526315789473684,0.000430640113698636,3.50763750010916e-08,2.01137046726098e-06,3.7090181505502e-07,3.46757923167593,0.258038349245723,-0.00767898307682913,-12.1760051855703,5.47345374931582e-07,14.4181855617218,7.18802403314114,-1,14,1827,Sunday,1
2019-08-25T14:27:33Z,2019-08-25,,btcusd,33146,9.21301903367671,10026.8225252026,10138.7440174905,5,5.84068261483212,29.2034130741606,0.0526315789473684,0.000554624368052509,7.56255388438835e-08,2.93452073932284e-06,6.15216379285851e-07,3.50602997571528,0.25559661817208,-0.0111003716438507,-15.6603235777255,4.739336492891e-07,14.5621982684089,7.22807860627191,-1,14,2110,Sunday,1
2019-08-25T19:49:40Z,2019-08-25,,btcusd,48712,9.22110036048876,10108.1808537586,10017.6674783574,5,5.84068261483212,29.2034130741606,0.0526315789473684,0.000554624368052509,7.56255388438835e-08,2.93452073932284e-06,6.15216379285851e-07,3.50602997571528,0.25559661817208,0.00899479953998217,12.6897977682514,4.739336492891e-07,14.5621982684089,7.22807860627191,1,19,2110,Sunday,1
2019-08-25T19:49:43Z,2019-08-25,,ethusd,37473,5.22105970657398,185.130263916499,184.157880232287,5,5.05701564187971,25.2850782093986,0.0526315789473684,0.000430640113698636,3.50763750010916e-08,2.01137046726098e-06,3.7090181505502e-07,3.46757923167593,0.258038349245723,0.00526627213425712,8.35034485345124,5.47345374931582e-07,14.4181855617218,7.18802403314114,1,19,1827,Sunday,1
2019-08-26T00:17:01Z,2019-08-26,,btcusd,925,9.24539635229048,10356.7768473916,10244.5849915943,29,2.65564853393714,77.013807484177,0.0555555555555556,0.000780943086378343,2.06455139603434e-07,4.11290917857664e-06,1.21974420841197e-06,3.26056071157365,0.27202587473062,0.0108918008231012,8.75206288851967,1.16009280742459e-06,13.6670099696437,6.97834105351807,1,0,862,Monday,1
2019-08-28T18:02:39Z,2019-08-28,,ethusd,35799,5.18954201412149,179.386377687939,182.428503803545,28,2.33729821866251,65.4443501225504,0.0555555555555556,0.000963010076372972,7.35832342304873e-06,9.09396306772242e-06,1.85477692580106e-06,3.22433124342695,0.274630706301936,-0.0168163221624962,-8.5253357143431,1.31752305665349e-06,13.5397563976153,6.9427641060602,-1,18,759,Wednesday,1
2019-08-28T18:15:54Z,2019-08-28,,ethusd,36453,5.15308385312816,172.964064475833,176.029849741457,28,2.33729821866251,65.4443501225504,0.0555555555555556,0.000963010076372972,7.35832342304873e-06,9.09396306772242e-06,1.85477692580106e-06,3.22433124342695,0.274630706301936,-0.0175697283331351,-8.9072884666684,1.31752305665349e-06,13.5397563976153,6.9427641060602,-1,18,759,Wednesday,1
2019-08-28T18:20:05Z,2019-08-28,,ethusd,36584,5.1194881957473,167.249748579781,170.367334457049,28,2.33729821866251,65.4443501225504,0.0555555555555556,0.000963010076372972,7.35832342304873e-06,9.09396306772242e-06,1.85477692580106e-06,3.22433124342695,0.274630706301936,-0.01846870107555,-9.36303879977174,1.31752305665349e-06,13.5397563976153,6.9427641060602,-1,18,759,Wednesday,1
2019-08-28T18:03:45Z,2019-08-28,,xrpusd,15797,-1.35861100924646,0.257017524101429,0.259339923996153,5,4.0042415782872,20.021207891436,0.0555555555555556,0.00068333831386998,3.63209002089159e-07,3.5187367537361e-06,9.33902502676777e-07,3.37497125275177,0.264114220051241,-0.0089953793185924,-9.59591137367034,7.69822940723634e-07,14.0771049107366,7.09293483683046,-1,18,1299,Wednesday,1
2019-08-28T18:14:37Z,2019-08-28,,xrpusd,16258,-1.36918898549679,0.254313127573692,0.256152130030836,5,4.0042415782872,20.021207891436,0.0555555555555556,0.00068333831386998,3.63209002089159e-07,3.5187367537361e-06,9.33902502676777e-07,3.37497125275177,0.264114220051241,-0.00720523242584115,-7.68625416853312,7.69822940723634e-07,14.0771049107366,7.09293483683046,-1,18,1299,Wednesday,1
2019-08-28T18:15:16Z,2019-08-28,,xrpusd,16278,-1.37870955040851,0.251903412062784,0.254313127573692,5,4.0042415782872,20.021207891436,0.0555555555555556,0.00068333831386998,3.63209002089159e-07,3.5187367537361e-06,9.33902502676777e-07,3.37497125275177,0.264114220051241,-0.00952056491171938,-10.1561583880412,7.69822940723634e-07,14.0771049107366,7.09293483683046,-1,18,1299,Wednesday,1
2019-08-28T18:15:51Z,2019-08-28,,btcusd,49964,9.20736621014444,9970.30256606089,10086.7647886228,44,2.15881769196949,94.9879784466577,0.0555555555555556,0.000781831185492737,6.22500288392513e-05,4.43670652718744e-06,1.22252797860497e-06,3.20151531831578,0.276296848418112,-0.0116132163697351,-8.10084179233413,1.4265335235378e-06,13.4602624527552,6.92054341289269,-1,18,701,Wednesday,1
2019-08-28T18:21:47Z,2019-08-28,,btcusd,50154,9.17274162753339,9630.99312320386,9812.6705845045,44,2.15881769196949,94.9879784466577,0.0555555555555556,0.000781831185492737,6.22500288392513e-05,4.43670652718744e-06,1.22252797860497e-06,3.20151531831578,0.276296848418112,-0.0186881188142678,-13.0359660141405,1.4265335235378e-06,13.4602624527552,6.92054341289269,-1,18,701,Wednesday,1
2019-08-29T07:21:05Z,2019-08-29,,xrpusd,10307,-1.39319025453341,0.248281957174939,0.249849104449361,5,4.42355818725278,22.1177909362639,0.0526315789473684,0.000570940527660576,1.14113498380132e-07,3.23091339058136e-06,6.51946172274723e-07,3.43148098553072,0.260373306898,-0.00629212898189935,-7.36242410026043,6.25782227784731e-07,14.2842630923698,7.15072180349208,-1,7,1598,Thursday,1
2019-08-29T14:58:02Z,2019-08-29,,ethusd,34989,5.10657289096296,165.103556298389,166.299821202586,4,6.2345654294572,24.9382617178288,0.0526315789473684,0.000391285416520771,4.52637365457557e-08,3.8382631487869e-06,3.0620855436745e-07,3.52329754435357,0.254514968670268,-0.00721942008553178,-9.20106362280911,4.4404973357016e-07,14.6273290462871,7.24617173829903,-1,14,2252,Thursday,1
