s,date,open,high,low,close,log_ret,diff_date
btcusd,2020-01-26,8340.01,8631.6,8276.22,8595,0.0300478805177461,1
btcusd,2020-01-27,8614.39,9004.35,8535,8907.57,0.0357208381783323,1
btcusd,2020-01-28,8907.57,9418.91,8862.4,9383.16580405,0.0520157348249907,1
btcusd,2020-01-29,9375.34,9449.24,9215.5,9301.53,-0.00873830908118725,1
btcusd,2020-01-30,9287.9,9643.91626119,9122.8,9513.21,0.0225024562789088,1
btcusd,2020-01-31,9502.71,9532.1842321,9195.49,9334.98,-0.0189127245190244,1
btcusd,2020-02-01,9334.98,9476.4,9280.33,9380.18,0.00483031808263799,1
btcusd,2020-02-02,9384.41,9501.3,9120,9331.51,-0.0052021073199257,1
btcusd,2020-02-03,9331.59,9628.6,9211.07,9280.49,-0.00548249815125978,1
btcusd,2020-02-04,9291.35,9360.54382477,9075,9197.02,-0.00903482858792964,1
btcusd,2020-02-05,9197.02,9775,9142.52,9612.04,0.0441369607900437,1
btcusd,2020-02-06,9613.91,9863.39,9521,9772,0.0165046740650947,1
btcusd,2020-02-07,9772,9885,9683.9,9805.2,0.00339170380103104,1
btcusd,2020-02-08,9807.92,9955,9653.47,9895.05,0.00912177490233682,1
btcusd,2020-02-09,9895.04,10178.91,9871.1,10151.75,0.025611472320488,1
btcusd,2020-02-10,10168.36,10199.85,9701,9848.83531887,-0.0302928979655443,1
btcusd,2020-02-11,9851.74,10400,9700,10223.08,0.037294702781991,1
btcusd,2020-02-12,10223.08,10495,10222.59496774,10326.46,0.0100616239729994,1
btcusd,2020-02-13,10325.33,10522.51,10058,10229.63,-0.00942112203228592,1
btcusd,2020-02-14,10227.78,10398,10093.26,10344.36,0.0111530324716662,1
btcusd,2020-02-15,10344.36,10408.04,9739,9904.72,-0.0434300324484619,1
btcusd,2020-02-16,9904.46,10051.24,9598.49,9917.27,0.00126627060925105,1
btcusd,2020-02-17,9910.7,9973.45,9452.67,9706,-0.021533430825941,1
btcusd,2020-02-18,9706,10079,9576.01,9983.63,0.028202500662463,1
btcusd,2020-03-02,8934.31,8990.8,8909.52,8934.99999898,-0.110970603148254,13
btcusd,2020-03-03,8840.73,8884.6,8635.31,8760.07,-0.0197722527132804,1
btcusd,2020-03-04,8760.07,8877.7,8660,8751.46,-0.00098335219067781,1
btcusd,2020-03-05,8751.44,9186.5,8746.54,9056.83021407,0.0342986492475369,1
btcusd,2020-03-06,9054.64,9199.7,8985.5,9131.88,0.00825239513593038,1
btcusd,2020-03-07,9130.89,9241.5,8835,8886.66,-0.027220312082118,1
btcusd,2020-03-08,8901.36,8919,7995.48,8033.31,-0.100954628634659,1
btcusd,2020-03-09,8037.73,8215,7630,7929.87,-0.0129600051902063,1
btcusd,2020-03-10,7929.87,8180,7728.01,7882.07,-0.00604608234171221,1
btcusd,2020-03-11,7893.45,8034.6,7583.27,7934.1,0.00657936626752006,1
btcusd,2020-03-12,7934.58,8001.7,4399.9,4800,-0.502554008081722,1
btcusd,2020-03-13,4790.02,5995,3782.13,5578.6,0.150321930942345,1
btcusd,2020-03-14,5576.05,5682.4,5285,5473.49,-0.0190214102799466,1
btcusd,2020-03-18,5125.45,5487.96366832,5001,5393.04,-0.0148072052265944,4
btcusd,2020-03-19,5393.26,6441.37,5252.53,6186.26,0.137221470421182,1
btcusd,2020-03-20,6162.05,7139,5657,6205.8,0.00315363485884411,1
btcusd,2020-03-21,6210.47,6474.7,5851,6189.1,-0.00269465830384198,1
btcusd,2020-03-22,6198.64,6420,5713.68,5816.22,-0.0621391141250198,1
btcusd,2020-03-23,5815.24,6630,5660.65,6314.7,0.0822296825349551,1
btcusd,2020-03-29,6096.62,6129.61048938,5866.56,5881.3,-0.071102422826306,6
btcusd,2020-03-30,5878.98,6636,5853,6394,0.0835822247281864,1
btcusd,2020-03-31,6406.4,6536,6321.4,6410.44,0.00256786068483326,1
btcusd,2020-04-01,6424.02,6744.99,6137.71,6642.92,0.0356237145363379,1
btcusd,2020-04-02,6666.11,7292.11,6551,6804.52,0.024035471386486,1
btcusd,2020-04-03,6793.86,7050,6602.1,6733.8,-0.0104474769771786,1
btcusd,2020-04-04,6732.97,7025.53,6644.3,6856.99,0.0181289496693199,1
btcusd,2020-04-05,6874.77,6925,6673.67,6770.83297532,-0.0126444513914183,1
btcusd,2020-04-06,6778.64,7376.59,6760.83,7327.85,0.0790580391839833,1
btcusd,2020-04-07,7329.9,7469,7073,7197.32,-0.0179734232221122,1
btcusd,2020-04-08,7197.4,7430,7150,7360.3,0.0223919582717477,1
btcusd,2020-04-09,7370.38,7377,7107.38,7283.54,-0.0104836850226887,1
btcusd,2020-04-10,7282.4,7306.1,6739.98,6858.92,-0.0600670128155947,1
btcusd,2020-04-11,6858.92,6957.8,6802,6849.5498821,-0.0013670554686058,1
btcusd,2020-04-14,6853.09,6997.38,6754.28,6868.7,0.00279192032568151,3
btcusd,2020-04-15,6868.57,6940.6,6598.55,6621.24,-0.0366921962118248,1
btcusd,2020-04-16,6623.62,7166.4,6456,6962.63,0.0502746129466958,1
btcusd,2020-04-18,7062.64,7309.7,7059,7248.6,0.0402510702381242,2
btcusd,2020-04-19,7248.6,7285.4,7050.29,7130.71,-0.0163975380602786,1
btcusd,2020-04-20,7121.4,7236.3,6748.72,6826.83,-0.0435503717129272,1
btcusd,2020-04-21,6837.1,6959,6750,6853.68,0.00392529729890182,1
btcusd,2020-04-22,6841.36,7171.26,6816.27,7125.14,0.0388436407873477,1
btcusd,2020-04-23,7136.81,7775,7020,7488.83,0.049783201965161,1
btcusd,2020-04-24,7491.5,7615.96,7388,7505,0.00215688803578443,1
btcusd,2020-04-25,7505,7723.77,7431.07,7538.67,0.00447630880249567,1
btcusd,2020-04-26,7547.61,7718,7473.5,7693.1,0.0202780493344981,1
btcusd,2020-04-27,7706.4,7813.68,7606,7774.62,0.010540759050406,1
btcusd,2020-04-28,7775.3,7798.42,7650,7738.98,-0.00459468630106109,1
btcusd,2020-04-29,7738.58,8988,7698.88,8793.75,0.127771345908798,1
btcusd,2020-04-30,8778.58,9485.26,8401,8620,-0.0199561572049604,1
btcusd,2020-05-01,8620,9075.98,8613.56,8827.2,0.0237527788604277,1
btcusd,2020-05-02,8825.67,9025,8751.9,8985.58,0.0177832066472633,1
btcusd,2020-05-03,8972.58,9207.82,8712,8894.16,-0.0102261886006521,1
btcusd,2020-05-04,8894.15,8974.34,8517,8870.71256814,-0.00263975386097382,1
btcusd,2020-05-05,8871.92,9126.27,8758.6,9019,0.0165783354619043,1
btcusd,2020-05-06,9021.36,9418,8906.21,9155.79,0.0150530028639037,1
btcusd,2020-05-07,9143.4,10079,9021,10004.77,0.0886755132182351,1
btcusd,2020-05-08,9986.3,10049,9705,9798.03,-0.0208806342046572,1
btcusd,2020-05-09,9800.02,9920.73,9463.99256,9539.7,-0.0267193066361908,1
btcusd,2020-05-10,9539.1,9574.83,8068.4,8722.77,-0.0895251903969453,1
btcusd,2020-05-11,8729.86,9182.66,8181,8561.52,-0.0186591035445109,1
btcusd,2020-05-12,8572.4,8984.87,8526.4,8810.79,0.0286993622730979,1
btcusd,2020-05-13,8821.41,9420.18,8792,9309.37,0.0550443130698779,1
btcusd,2020-05-14,9309.35,9945.34,9253.83,9791.98,0.0505422634578425,1
btcusd,2020-05-15,9791.97,9849,9112,9316.42,-0.0497852485514489,1
btcusd,2020-05-16,9315.96,9594.99,9215.01,9381.27,0.00693671357664595,1
btcusd,2020-05-17,9380.81,9896,9322.1,9680.04,0.0313508852019318,1
btcusd,2020-05-18,9681.11,9966.12,9436.97,9733.93,0.00555168658578418,1
btcusd,2020-05-19,9728.52,9903.89,9455.05,9776,0.00431268233210239,1
btcusd,2020-05-20,9783.57,9843.87,9100,9511.43,-0.0274361691424314,1
btcusd,2020-05-21,9511.43,9578.47,8800,9061.96,-0.0484088010882402,1
btcusd,2020-05-22,9067.51,9272.97,8923.5,9170,0.0118518540698056,1
btcusd,2020-05-23,9170,9316.12,9070,9179.15,0.000997321484474321,1
btcusd,2020-05-24,9179.01,9310.91,8669,8720.34,-0.0512763797663938,1
btcusd,2020-05-25,8718.14,8984.16,8620,8897.1,0.0200671529567449,1
btcusd,2020-05-26,8900.84,9017.67,8690,8844.42,-0.00593862925199557,1
btcusd,2020-05-27,8841,9230.21,8810.99,9208.53,0.0403434767166001,1
btcusd,2020-05-28,9204.07,9630.3,9105.79,9575.89,0.0391182527309314,1
btcusd,2020-05-29,9580.01,9618.8,9330,9427.07,-0.0156631432722858,1
btcusd,2020-05-30,9426.6,9764,9323.3,9705.1,0.0290661826684667,1
btcusd,2020-05-31,9697.72,9711.7,9369.58,9448.27,-0.0268198645714678,1
btcusd,2020-06-01,9448.27,10429.26,9416.5,10200.77,0.0766315516736148,1
btcusd,2020-06-02,10202.71,10252,9135.68,9518.04,-0.0692742623834105,1
btcusd,2020-06-03,9518.02,9699.95,9365.21,9667.13806492,0.0155433602122739,1
btcusd,2020-06-04,9667.13806492,9888,9430,9788.03,0.012427905087326,1
btcusd,2020-06-05,9788.14,9865.8,9581,9620.2,-0.0172951560709561,1
btcusd,2020-06-06,9621.17,9744.39,9525.76,9666.3,0.00478055508218598,1
btcusd,2020-06-07,9668.5,9829.31,9356,9746.99,0.00831290983336043,1
btcusd,2020-06-08,9750.12,9815,9621.97,9782.01,0.00358646500463208,1
btcusd,2020-06-09,9782,9897.46,9555.01,9771.2,-0.00110570091574077,1
btcusd,2020-06-10,9772.44,10018.67,9578,9885,0.0115791731358468,1
btcusd,2020-06-11,9885.22,9981.24,9050,9280.4,-0.0631138073051221,1
btcusd,2020-06-12,9278.88,9557.5,9227,9465.13,0.0197098700619733,1
btcusd,2020-06-13,9464.96,9500,9345.71,9473.34,0.000867018350933563,1
btcusd,2020-06-14,9473.34,9486,9235.01,9342.1,-0.0139504713617753,1
btcusd,2020-06-15,9328.63,9530.9,8895.01,9435,0.00989511245192396,1
btcusd,2020-06-16,9426.05,9596.31,9372.2,9525.59,0.00955568253112657,1
btcusd,2020-06-17,9526.97,9566.53,9227.03,9463.58419066,-0.00653067153890461,1
btcusd,2020-06-18,9463.5,9496.9,9250,9386.32,-0.00819787969118176,1
btcusd,2020-06-19,9386.32,9448.38,9215.79,9304.32,-0.00877450168752955,1
btcusd,2020-06-20,9310.23,9406.6,9138,9358.95,0.00585429627570794,1
btcusd,2020-06-21,9358.95,9431.2,9271.52,9301,-0.00621118344940211,1
btcusd,2020-06-22,9299.5,9798.76,9267.2,9690.74,0.0410488691155653,1
btcusd,2020-06-23,9685.69,9725.3,9571,9623.56,-0.00695653178440838,1
btcusd,2020-06-24,9624.33,9684.1,9193.99,9296.9546704,-0.0345273668530039,1
btcusd,2020-06-25,9296.9546704,9349,8979.07,9249.49,-0.00511847686928166,1
btcusd,2020-06-26,9257.03466936,9299,9024.61,9162.21,-0.00948099890766809,1
btcusd,2020-06-27,9155.42,9202.5,8815.01,9012,-0.0165303933915352,1
btcusd,2020-06-28,9012,9193.187058,8931.77,9116.35,0.0115124821088783,1
btcusd,2020-06-29,9116.16,9244,9014,9188.92130838,0.00792904812706872,1
btcusd,2020-06-30,9192.93,9206.45653809,9059.6,9138.55,-0.00549682325110925,1
btcusd,2020-07-01,9136.2,9300,9080.1,9232,0.010173980210908,1
btcusd,2020-07-02,9231.99,9268.54,8938,9085.51518389,-0.0159943024378884,1
btcusd,2020-07-03,9086.54,9135.5,9027.17,9058.26,-0.00300435869763495,1
btcusd,2020-07-04,9057.79,9204,9039.84,9134.15,0.00834308815671112,1
btcusd,2020-07-05,9135,9152.30680224,8893.03,9069.41,-0.0071129243898167,1
btcusd,2020-07-06,9069.41,9389.58638306,9055.92,9361.1,0.0316555925548123,1
btcusd,2020-07-07,9342.47,9389.40580899,9201.57,9257.39,-0.0111406534745201,1
btcusd,2020-07-08,9256.1,9497.2,9228.91,9436.06,0.0191163686743422,1
btcusd,2020-07-09,9435.28,9451.7,9154.79,9232.43,-0.0218162343476357,1
btcusd,2020-07-10,9232.42,9324.6,9053.14,9291.05,0.00632928539262084,1
btcusd,2020-07-11,9291.04,9311.8,9178.25,9234.03,-0.00615599825431673,1
btcusd,2020-07-12,9235,9368.4,9153.48,9300,0.00711882721679253,1
btcusd,2020-07-13,9303.38,9351.17,9189.55,9236.92,-0.00680590340685509,1
btcusd,2020-07-14,9242.61,9287.3,9095,9255.85,0.0020472873032986,1
btcusd,2020-07-15,9255.85,9280,9153.38,9197.6,-0.00631320359826029,1
btcusd,2020-07-16,9190.8,9227.2,9005,9130.11,-0.00736483773032404,1
btcusd,2020-07-17,9133.72,9194,9054.99,9154.32,0.00264815628905952,1
btcusd,2020-07-18,9154.31,9219.3,9120.1,9170.28,0.00174192113722589,1
btcusd,2020-07-19,9170.3,9299,9099.3,9207.6,0.00406140983612817,1
btcusd,2020-07-20,9208.99,9238.2,9128.21,9160.78,-0.00509790209031303,1
btcusd,2020-07-21,9160.78,9457.2,9152,9384,0.0240747834520046,1
btcusd,2020-07-22,9390,9642.4,9261,9518.16,0.0141954414607088,1
btcusd,2020-07-23,9518.16,9690,9439.67,9603.27,0.00890211266238259,1
btcusd,2020-07-24,9603.27,9650.55,9463.44,9551.21,-0.00543581743691228,1
btcusd,2020-07-25,9538.1,9754.5,9513,9700.42,0.0155013355036827,1
btcusd,2020-07-26,9700.42,10200,9649.2,9931.54,0.0235463680907114,1
btcusd,2020-07-27,9931.54,11420,9917.21,11029.96,0.104899655153833,1
btcusd,2020-07-28,11029.96,11263.85,10565,10908,-0.0111187418022385,1
btcusd,2020-07-29,10906.27,11358.47,10812,11100.53,0.0174963899428068,1
btcusd,2020-07-30,11100.52,11189.20867739,10811,11115.95,0.00138815892312149,1
btcusd,2020-07-31,11099.79,11460,10960,11335.45,0.0195539693663073,1
btcusd,2020-08-01,11350,11888,11217.7,11810.07,0.0410175741564832,1
btcusd,2020-08-02,11801.17,12134.29,10445.4,11071.35,-0.0645918668674486,1
btcusd,2020-08-03,11071.36,11486.6,10911.74,11219.81,0.0133202754002095,1
btcusd,2020-08-04,11233.16,11420,11000,11191.97,-0.00248440903129582,1
btcusd,2020-08-05,11191.95,11800,11073.7,11744.91,0.0482233983727413,1
btcusd,2020-08-06,11744.92,11916.68,11556.44,11765.61,0.00176091429274319,1
btcusd,2020-08-07,11762.47,11920,11219,11594.23,-0.0146733089710747,1
btcusd,2020-08-08,11592.8,11818.18,11512,11761.41,0.0143162726745427,1
btcusd,2020-08-09,11761.02,11810.24,11521.97,11681.68,-0.00680203056930981,1
btcusd,2020-08-10,11681.69,12086.22,11450,11892.92,0.0179214624033892,1
btcusd,2020-08-11,11892.9,11945.05,11120,11392.08,-0.0430248879596855,1
btcusd,2020-08-12,11392.09,11625,11100,11564.33,0.0150069834685235,1
btcusd,2020-08-13,11565.2,11822,11269.64,11780,0.0184778176380446,1
btcusd,2020-08-14,11795.95,11869,11634.03,11760.54,-0.00165331843982875,1
btcusd,2020-08-15,11760.55,11997,11667.7,11852.4,0.00778051893633299,1
btcusd,2020-08-16,11852.4,11944,11684.4,11911,0.00493196417881894,1
btcusd,2020-08-17,11910.99,12490,11675,12304.26,0.0324832009806624,1
btcusd,2020-08-18,12303.98,12408.53,11800.77,11946.5,-0.0295071954309782,1
btcusd,2020-08-19,11945.1,12025.25974,11560.81,11754.59,-0.0161945458396834,1
btcusd,2020-08-20,11754.38,11902,11663.72,11864.26,0.0092867170238222,1
btcusd,2020-08-21,11853.54,11899,11480,11531.34,-0.0284619735441955,1
btcusd,2020-08-22,11528.3,11703,11367,11662.96,0.0113494619653216,1
btcusd,2020-08-23,11663.51,11736,11514.13,11648.13,-0.00127235594737765,1
btcusd,2020-08-24,11648.12,11847,11585.09,11748.2,0.00855438525945623,1
btcusd,2020-08-25,11748.19,11778,11102.73,11318.42,-0.0372685503041186,1
btcusd,2020-08-26,11341,11549.8,11219.88888,11461.43,0.0125559982902259,1
btcusd,2020-08-27,11461.42,11609,11122.72,11330.38,-0.0114998715981551,1
btcusd,2020-08-28,11328.72873659,11567,11276.89,11526.91,0.0171966880789472,1
btcusd,2020-08-29,11544.621284,11606.34239887,11417.04,11465.84,-0.00531212174353052,1
btcusd,2020-08-30,11465.84,11730,11458,11711.16,0.0211700532462239,1
btcusd,2020-08-31,11711.17,11800.77,11569.9,11649.51,-0.00527811429406157,1
btcusd,2020-09-01,11652.2,12086,11515,11921.97,0.0231187973969301,1
btcusd,2020-09-02,11921.97,11975,11150,11388.54,-0.0457753298115857,1
btcusd,2020-09-03,11388.54,11477.35,9942.7,10135.6,-0.116553607685657,1
btcusd,2020-09-04,10138.29,10646.75,9875.5,10454.12872778,0.0309430150083627,1
btcusd,2020-09-05,10447.9,10593,9813,10165.84,-0.0279639137854833,1
btcusd,2020-09-06,10166.69,10365.07422046,9994.86,10256.2,0.00884932060431852,1
btcusd,2020-09-07,10255.89,10430,9873.62,10371.2,0.0111503331968835,1
btcusd,2020-09-08,10400,10464,9819.83,10125.69,-0.0239569751463198,1
btcusd,2020-09-09,10126.66,10359,9980,10220.58792065,0.00932835078458975,1
btcusd,2020-09-10,10219.29,10516,10070.83,10337.1,0.0113352559228439,1
btcusd,2020-09-11,10344.24,10438,10197,10394.41,0.00552879611621377,1
btcusd,2020-09-12,10387.89,10492,10269.25,10440.92,0.00446453953486916,1
btcusd,2020-09-13,10446.52,10623,10200,10332.83,-0.0104064962240256,1
btcusd,2020-09-14,10332.84,10773,10212.34,10671.77,0.032275732263626,1
btcusd,2020-09-15,10671.77,10950,10606.48,10784.78433538,0.0105343457047765,1
btcusd,2020-09-16,10785.23,11104.97665904,10661.22,10954.01,0.0155693163479746,1
btcusd,2020-09-17,10954.01,11069.17646505,10735.55,10939.99,-0.00128071635300451,1
btcusd,2020-09-18,10940,11064,10812.84,10933.39,-0.000603473281248694,1
btcusd,2020-09-19,10957.05507792,11185,10887.37,11078.7587782,0.0132082417804772,1
btcusd,2020-09-20,11081.09,11098,10723,10920.28,-0.0144080404021889,1
btcusd,2020-09-21,10920.28,11000,10180,10417.22,-0.0471614049101911,1
btcusd,2020-09-22,10417.8,10597,10350.19,10529.61,0.0107310823194756,1
btcusd,2020-09-23,10531.13,10555,10135.22,10241.46,-0.0277471008498923,1
btcusd,2020-09-24,10266,10842,10190.93,10736.32,0.047188198471376,1
btcusd,2020-09-25,10740,10774,10551,10686.67,-0.00463521561603508,1
btcusd,2020-09-26,10686.57,10841,10644.63,10750,0.00590858414526424,1
btcusd,2020-09-27,10728.59,10824,10586.89840003,10773.6,0.00219294258002318,1
btcusd,2020-09-28,10774.26,10986,10621.22,10696.12,-0.00721763826964224,1
btcusd,2020-09-29,10696.11,10889,10635.87,10840.7,0.0134265106882866,1
btcusd,2020-09-30,10840.58,10866.00570211,10657.04,10776.59,-0.00593138066389085,1
btcusd,2020-10-01,10797,10975.126364,10427.75,10619.13,-0.0147190973543112,1
btcusd,2020-10-02,10616.35,10686,10363.76,10573.12,-0.00434216020391565,1
btcusd,2020-10-03,10570.4,10616,10494.53,10551.65,-0.00203268555278928,1
btcusd,2020-10-04,10550.32,10713,10509.79,10667.9,0.0109569866501293,1
btcusd,2020-10-05,10666.62,10816,10615.64,10792.21,0.0115853451269855,1
btcusd,2020-10-06,10796.97,10819.959108,10524,10599.66,-0.0180026524426527,1
btcusd,2020-10-07,10599.65,10691,10546.17,10666.39,0.00627575116333958,1
btcusd,2020-10-08,10666.4,10971,10530.41,10925.57,0.0240082372384519,1
btcusd,2020-10-09,10932.44,11133.99746703,10826.4,11050.64,0.0113824313048973,1
btcusd,2020-10-10,11050.64,11505,11050.51,11299.5,0.0222701321131386,1
btcusd,2020-10-11,11293.22,11451,11221,11369.02,0.00613363536337215,1
btcusd,2020-10-12,11369.02,11739.97398,11111,11528.25,0.01390843247592,1
btcusd,2020-10-13,11528.24,11574.90850243,11300,11428.22,-0.00871480964523692,1
btcusd,2020-10-14,11442.72553612,11564,11280,11417.8,-0.000912193959607731,1
btcusd,2020-10-15,11417.8,11641.38,11250.01,11505.12,0.00761861249448347,1
btcusd,2020-10-16,11505.13,11550.01,11180.03,11319.32,-0.0162811533813093,1
btcusd,2020-10-17,11319.24,11421,11252.1,11367.89,0.00428171416433329,1
btcusd,2020-10-18,11376,11526.34,11339.5,11506.16,0.0120898296690244,1
btcusd,2020-10-19,11514.2,11840,11404.9,11751.47,0.0210957950152943,1
btcusd,2020-10-20,11760.45,12059.94,11670.2,11909.99,0.013399204588298,1
btcusd,2020-10-21,11924.12565284,13250.04,11876.6,12780.96,0.0705790197628186,1
btcusd,2020-10-22,12811,13208.25,12665.6,12987.02,0.0159938336291952,1
btcusd,2020-10-23,12911.3,13037.26,12703.1,12923.07,-0.00493631090101446,1
btcusd,2020-10-24,12923.06,13182.83,12850.9,13080.5,0.0121084853708475,1
btcusd,2020-10-25,13126.34,13363.53,12759,13045,-0.00271765300944869,1
btcusd,2020-10-26,13029.64,13250,12723,13052.19,0.000551017192419427,1
btcusd,2020-10-27,13052.15,13789.29,12997.8,13636.17,0.0437698854159529,1
btcusd,2020-10-28,13636.16,13864.89,12870.1,13281.05,-0.0263876140092887,1
btcusd,2020-10-29,13266.4,13650,12909.2,13455.7,0.0130646009072428,1
btcusd,2020-10-30,13455.69,13687.82,13051,13560.1,0.00772884902130722,1
btcusd,2020-10-31,13555.19,14101.91,13320.1,13804.81,0.0178854250417785,1
btcusd,2020-11-01,13791,13907.47,13471.2,13761.5,-0.00314224396633518,1
btcusd,2020-11-02,13762,13842.5,13074,13549.37,-0.0155347864119046,1
btcusd,2020-11-03,13549.63,14083.76,13188.2,14023.53,0.0343965813014222,1
btcusd,2020-11-04,14023.53,14277.5,13399.9,14144.01,0.00855457982732576,1
btcusd,2020-11-05,14144.01,15775,13980.5,15590.02,0.0973397530338869,1
btcusd,2020-11-06,15590.02,15977.67,15160.9,15599.95,0.000636743179650522,1
btcusd,2020-11-07,15573,15779.24,14310,14845,-0.0496046009064268,1
btcusd,2020-11-08,14818.3,15666,14703.88,15482.9,0.0420730809014841,1
btcusd,2020-11-09,15482.89,15856.9,14805.54,15328.41,-0.0100282198121976,1
btcusd,2020-11-10,15328.41,15482.76,15018.1,15197.1,-0.00860334912909009,1
btcusd,2020-11-11,15197.1,16000,15177.6,15684.24,0.0315517663559096,1
btcusd,2020-11-12,15684.25,16370.89,15339.8,16291.86,0.0380092100428513,1
btcusd,2020-11-13,16291.85,16494.52,15830.5,16320.7,0.00176864419830098,1
btcusd,2020-11-14,16320.04,16341.89,15558.3,15954.7,-0.0226807841026598,1
btcusd,2020-11-15,16069.56,16180,15639.2,15957,0.000144147757968423,1
btcusd,2020-11-16,15957,16894.93,15737.3,16713.57,0.0463233598845077,1
btcusd,2020-11-17,16713.08,17880,16450,17659.38,0.0550461226589612,1
btcusd,2020-11-18,17659.38,18488,17000,17776.12,0.00658889657779659,1
btcusd,2020-11-19,17777.75,18193.29,17188.9,17802.81,0.00150032645762838,1
btcusd,2020-11-20,17802.81,18830.3,17692.3,18655.67,0.0467938113252055,1
btcusd,2020-11-21,18655.66,18980,18221.8,18703.8,0.00257659044023873,1
btcusd,2020-11-22,18703.8,18773.56,17580,18414.43,-0.0155921153820781,1
btcusd,2020-11-23,18432.6,18786.31,17991.2,18368,-0.00252457625339455,1
btcusd,2020-11-24,18368.01,19469,17993.9,19160.01,0.0422152743260904,1
btcusd,2020-11-25,19172.9,19500,18400,18719.11,-0.0232803672790346,1
btcusd,2020-11-26,18718.83,18915.48,16159.8,17149.47,-0.0875776578398821,1
btcusd,2020-11-27,17149.47,17531,16400,17153.95,0.000261198447587405,1
btcusd,2020-11-28,17171,17933.25,16865.56,17746,0.033931670621229,1
btcusd,2020-11-29,17719.84,18360.05,17517,18181.2,0.0242279547585071,1
btcusd,2020-11-30,18185,19888,18175.43939849,19694.9,0.079971625807506,1
btcusd,2020-12-01,19695.87,19956,18001.12,18764.96,-0.0483684180224778,1
btcusd,2020-12-02,18767.3,19346.9,18324,19205.3,0.0231949816512302,1
btcusd,2020-12-03,19222.45,19628,18865.5,19421.9,0.0112150127506663,1
btcusd,2020-12-04,19422.34,19552.5,18565,18652,-0.0404479164125033,1
btcusd,2020-12-05,18650.51,19189.98,18496.26,19147.66,0.0262271360028937,1
btcusd,2020-12-06,19147.66,19463,18854.8,19375.6,0.0118340275528875,1
btcusd,2020-12-07,19358.67,19460,18901,19177.71,-0.0102658753780748,1
btcusd,2020-12-08,19166.9,19322,18163.52,18324.11,-0.0455309880612019,1
btcusd,2020-12-09,18320.7,18654.92,17639,18541.28,0.0117819186056852,1
btcusd,2020-12-10,18541.29,18568,17905,18254.63,-0.015580851185682,1
btcusd,2020-12-11,18250.3,18299,17568,18036.53,-0.0120196006823965,1
btcusd,2020-12-12,18036.53,18956.46,18018.84719897,18821.28,0.0425889987966767,1
btcusd,2020-12-13,18818,19422.1,18628.1,19174.99,0.0186186811439359,1
btcusd,2020-12-14,19174.99,19354.5,18967.68,19273.14,0.00510559099788358,1
btcusd,2020-12-15,19273.69,19607,19041,19426.43,0.00792209327908629,1
btcusd,2020-12-16,19424.1,21576.76,19275.9,21335.52,0.0937387794210282,1
btcusd,2020-12-17,21335.52,23819.3,21197,22826.48,0.0675479761230509,1
btcusd,2020-12-18,22797.15,23287,22329,23107.39,0.0122312142244273,1
btcusd,2020-12-19,23107.39,24217.38,22719.78,23821.61,0.0304406721170466,1
btcusd,2020-12-20,23821.6,24300,23060,23455.52,-0.0154872902556705,1
btcusd,2020-12-21,23455.54,24125.9,21815,22722.1,-0.0317678424885852,1
btcusd,2020-12-22,22712.281776,23843.21,22300.15228734,23810.79,0.0468008201256977,1
btcusd,2020-12-23,23824.13,24149.1,22600,23232.76,-0.0245754876788294,1
btcusd,2020-12-24,23232.39,23805.1,22700.1,23729.2,0.0211430056733722,1
btcusd,2020-12-25,23743.467132,24802,22855,24712.47,0.0406016172561467,1
btcusd,2020-12-26,24712.47,26868,24470.2124101,26493.39,0.0695872933806354,1
btcusd,2020-12-27,26482.64,28422,25700,26281.66,-0.00802391038892793,1
btcusd,2020-12-28,26281.54,27509,26068.0657198,27079.41,0.0299023029826699,1
btcusd,2020-12-29,27067.5,27416.2,25833.04,27366.35,0.0105404959589283,1
btcusd,2020-12-30,27385,29127.66863894,27311.73,28875.54,0.053680713497034,1
btcusd,2020-12-31,28875.55,29433.70158785,27557,28923.63,0.00166403812016188,1
btcusd,2021-01-01,28939,29700,28636,29412.84,0.0167724056117215,1
btcusd,2021-01-02,29413.29,33333,28946.53,32178.33,0.0898619309326183,1
btcusd,2021-01-03,32176.45,34873,31962.6,33080.66,0.0276555769585725,1
btcusd,2021-01-04,32990,33669.76,27678,32005.88,-0.0330291856691026,1
btcusd,2021-01-05,32020.22,34500,29861,33949.53,0.0589553741010437,1
btcusd,2021-01-06,33948,37050.83,33288,36751.6,0.079306752105279,1
btcusd,2021-01-07,36769.36,40425,36123.590728,39432.28,0.0704030080835918,1
btcusd,2021-01-08,39510.59,42000,36500,40582.81,0.0287598077245596,1
btcusd,2021-01-09,40586.96,41422.77,38696.57,40257.43,-0.00804999483216855,1
btcusd,2021-01-10,40088.22,41452.12,34322.07,38200,-0.0524590674895392,1
btcusd,2021-01-11,38150.02,38277,30100,35404.47,-0.0759974322578952,1
btcusd,2021-01-12,35410.37,36656,32427,34073.6,-0.038315192456143,1
btcusd,2021-01-13,34049.15,37888,32309.04,37369.23926061,0.0923249954371866,1
btcusd,2021-01-14,37393.67,40129.15,36666,39144.5,0.0464120409192493,1
btcusd,2021-01-15,39145.21,39747.76,34298.93,36754.67,-0.0629946348394718,1
btcusd,2021-01-16,36737.43,37997,35350,35994.98,-0.0208858081270702,1
